"ReferenceTime","GEX","spot","future"
2024-01-18 09:06:02,398433651.856878,4753.73,4781.25
2024-01-18 09:07:02,448877462.321088,4754.34,4784.25
2024-01-18 09:08:02,432736847.327487,4754.24,4783.25
2024-01-18 09:09:03,421875181.521757,4752.94,4784.75
2024-01-18 09:10:04,490767728.342623,4752.89,4785
2024-01-18 09:11:03,495601707.799418,4753.49,4784.5
2024-01-18 09:12:02,547959174.680944,4756.37,4783.25
2024-01-18 09:13:03,534544446.059165,4757.1,4779.75
2024-01-18 09:14:03,542637173.782625,4756.45,4781.25
2024-01-18 09:15:04,568086682.491293,4757.55,4781.5
2024-01-18 09:16:03,454967858.580539,4755.49,4783.25
2024-01-18 09:17:02,536730841.677766,4757.87,4784.25
2024-01-18 09:18:03,576649361.548005,4759.48,4784
2024-01-18 09:19:03,628216703.002414,4757.91,4782.5
2024-01-18 09:20:02,546726142.812847,4755.1,4782.5
2024-01-18 09:21:02,389519215.061819,4752.21,4783.25
2024-01-18 09:22:03,419099343.104703,4753.25,4786.5
2024-01-18 09:23:03,534009798.21793,4756.15,4786.75
2024-01-18 09:24:02,505494529.338263,4754.68,4786.5
2024-01-18 09:25:03,515776517.220806,4756.04,4787.5
2024-01-18 09:26:03,572145125.746587,4756.63,4784.75
2024-01-18 09:27:02,663625634.307068,4758.18,4787.75
2024-01-18 09:28:02,534710836.45286,4757.51,4789.25
2024-01-18 09:29:02,544449486.137682,4757.93,4787.75
2024-01-18 09:30:02,436896337.778687,4757.78,4785.5
2024-01-18 09:31:03,518883938.711262,4759.8,4783
2024-01-18 09:32:02,441918621.167943,4756.65,4783
2024-01-18 09:33:03,293720960.248314,4754.31,4786.25
2024-01-18 09:34:03,454658394.240998,4757.04,4784.75
2024-01-18 09:35:03,386216529.204209,4758.88,4785.5
2024-01-18 09:36:02,467294817.371567,4759.92,4787
2024-01-18 09:37:03,605188723.303054,4761.03,4788.25
2024-01-18 09:38:01,677242620.042899,4763.52,4787.25
2024-01-18 09:39:03,713664487.362159,4761.9,4788.25
2024-01-18 09:40:02,729137276.582551,4762.24,4788.25
2024-01-18 09:41:04,771111603.816686,4763.14,4789.75
2024-01-18 09:42:02,746439570.242923,4762.59,4787
2024-01-18 09:43:02,606443672.906389,4760.49,4784.25
2024-01-18 09:44:02,655991073.13683,4761.89,4787.25
2024-01-18 09:45:03,651586243.514435,4762.74,4788.75
2024-01-18 09:46:02,579778436.236121,4760.73,4790.25
2024-01-18 09:47:03,601628650.069924,4761.34,4790.75
2024-01-18 09:48:02,595010507.074863,4761.5,4793.75
2024-01-18 09:49:03,663170853.626721,4762.41,4791.75
2024-01-18 09:50:02,585236611.481262,4763.92,4792
2024-01-18 09:51:02,622015631.695153,4763.03,4793
2024-01-18 09:52:03,501408297.397525,4760.43,4792.75
2024-01-18 09:53:02,598824799.27534,4761.82,4790.75
2024-01-18 09:54:02,542906060.008803,4762.95,4792.25
2024-01-18 09:55:02,544643249.128203,4762.05,4793
2024-01-18 09:56:01,569770743.765209,4761.87,4790.5
2024-01-18 09:57:02,468945759.8716,4761.17,4791.25
2024-01-18 09:58:01,430168713.842505,4758.11,4791.75
2024-01-18 09:59:03,424865597.207942,4757.77,4792.75
2024-01-18 10:00:02,460127462.655066,4758.99,4794.5
2024-01-18 10:01:02,258360566.045484,4754.65,4793
2024-01-18 10:02:03,278509389.065126,4754.84,4790.25
2024-01-18 10:03:01,177592113.769851,4754.39,4792
2024-01-18 10:04:03,189762951.017171,4754.63,4792.75
2024-01-18 10:05:02,129597049.714147,4752.94,4791.75
2024-01-18 10:06:01,140649401.050583,4754.13,4792
2024-01-18 10:07:02,124888744.422484,4754.87,4790.75
2024-01-18 10:08:02,174911433.900072,4754.96,4788
2024-01-18 10:09:03,288801004.004905,4755.66,4787.75
2024-01-18 10:10:01,328501028.742703,4756.49,4788.5
2024-01-18 10:11:02,375674890.244501,4758.33,4784.75
2024-01-18 10:12:03,350561174.629274,4757.41,4785
2024-01-18 10:13:02,379832607.313715,4757.1,4783.75
2024-01-18 10:14:03,448974965.10027,4758.61,4784.75
2024-01-18 10:15:02,521218605.835378,4758.52,4783.25
2024-01-18 10:16:03,508510926.625859,4759.06,4784
2024-01-18 10:17:04,646964047.094957,4760.14,4784.5
2024-01-18 10:18:03,658883565.567776,4761.58,4785
2024-01-18 10:19:03,713497243.456552,4760.59,4786.75
2024-01-18 10:20:02,726885554.210544,4760.83,4787
2024-01-18 10:21:03,711710348.03858,4761.66,4788
2024-01-18 10:22:03,690021997.447773,4761.61,4787.5
2024-01-18 10:23:02,638480069.078935,4762.12,4787.5
2024-01-18 10:24:03,644601726.594932,4761.92,4788.5
2024-01-18 10:25:03,645611633.001168,4761.87,4788.5
2024-01-18 10:26:03,690458029.272641,4763.06,4788.75
2024-01-18 10:27:03,579347245.226454,4761.66,4790.5
2024-01-18 10:28:03,695381605.630914,4762.87,4791.25
2024-01-18 10:29:01,657956330.590453,4762.9,4790.5
2024-01-18 10:30:03,578011270.664248,4763.57,4790.25
2024-01-18 10:31:03,688253951.241516,4763.39,4792
2024-01-18 10:32:01,549971452.47888,4764.44,4791.25
2024-01-18 10:33:03,476181201.149949,4764.1,4791.75
2024-01-18 10:34:02,521239219.029466,4764.68,4791.75
2024-01-18 10:35:02,568267346.261311,4765.07,4791.75
2024-01-18 10:36:03,599555871.605576,4765.69,4793.5
2024-01-18 10:37:02,542963286.00256,4765.08,4791.25
2024-01-18 10:38:02,563472590.750466,4765.79,4792.5
2024-01-18 10:39:02,559089099.559626,4765.89,4792.75
2024-01-18 10:40:03,447801829.236652,4764.18,4793.25
2024-01-18 10:41:02,511514894.256966,4762.89,4793.25
2024-01-18 10:42:03,491012520.031147,4762.58,4794.5
2024-01-18 10:43:03,465906967.781559,4762.48,4794
2024-01-18 10:44:03,337180532.361849,4760.78,4795
2024-01-18 10:45:03,400194511.597535,4761.41,4795.25
2024-01-18 10:46:03,305089905.306139,4759.4,4795.5
2024-01-18 10:47:02,285714379.911606,4758.93,4795.25
2024-01-18 10:48:03,298091797.871914,4758.32,4795.75
2024-01-18 10:49:03,294360723.877273,4758.7,4796
2024-01-18 10:50:01,301899912.907513,4758.71,4794
2024-01-18 10:51:02,356786842.853458,4760.42,4792.5
2024-01-18 10:52:02,386466738.884476,4761.28,4792.75
2024-01-18 10:53:02,437746724.872325,4762.81,4792.5
2024-01-18 10:54:03,397742819.887612,4762.63,4790.25
2024-01-18 10:55:02,369539836.954674,4762.43,4791.5
2024-01-18 10:56:02,369798661.317799,4762.64,4789.25
2024-01-18 10:57:02,387040747.186001,4761.6,4788.75
2024-01-18 10:58:02,369241232.634305,4761.57,4788.25
2024-01-18 10:59:02,398667415.208732,4761.98,4788.25
2024-01-18 11:00:02,425301071.946075,4760.86,4788.25
2024-01-18 11:01:02,432597108.536716,4756.77,4790.5
2024-01-18 11:02:02,247951147.557382,4754.61,4791.75
2024-01-18 11:03:03,151066392.410172,4753.48,4793.25
2024-01-18 11:04:03,148354690.660091,4752.49,4793
2024-01-18 11:05:04,-23050294.2670798,4749.67,4792.75
2024-01-18 11:06:04,74304917.3483758,4751.16,4792.25
2024-01-18 11:07:03,62884145.4608359,4751.37,4791
2024-01-18 11:08:02,24354082.009016,4750.72,4791.75
2024-01-18 11:09:03,-61316942.7607455,4749.49,4791.25
2024-01-18 11:10:04,17418866.1781106,4751.02,4791
2024-01-18 11:11:02,14435916.8144183,4750.17,4785.75
2024-01-18 11:12:01,-75738843.1731853,4749.1,4784.5
2024-01-18 11:13:03,-100013067.404004,4746.87,4784
2024-01-18 11:14:02,-99724730.039124,4748.43,4782.75
2024-01-18 11:15:02,16811946.9077444,4750.82,4779.75
2024-01-18 11:16:02,10256169.2806787,4750.49,4781.75
2024-01-18 11:17:02,63716792.010385,4752.47,4781.25
2024-01-18 11:18:03,171111722.545959,4753.1,4781.5
2024-01-18 11:19:03,195734160.780605,4751.66,4780
2024-01-18 11:20:03,189183965.694898,4750.73,4781.5
2024-01-18 11:21:03,237991618.052421,4750.76,4780
2024-01-18 11:22:02,180271954.412399,4751.03,4779.5
2024-01-18 11:23:02,210264951.102325,4749.21,4776.75
2024-01-18 11:24:02,156556116.288602,4750.68,4779.75
2024-01-18 11:25:01,311755768.623694,4749.62,4781
2024-01-18 11:26:01,212099144.677261,4750.39,4780.5
2024-01-18 11:27:02,218116537.042041,4751.06,4782.5
2024-01-18 11:28:03,294243104.449837,4752.24,4783.25
2024-01-18 11:29:02,419164478.458842,4750.57,4781.75
2024-01-18 11:30:02,344195080.723873,4751.58,4781.25
2024-01-18 11:31:02,390602908.20029,4750.05,4780.5
2024-01-18 11:32:01,236007146.627141,4749.11,4781
2024-01-18 11:33:03,187195621.350705,4748.2,4779.25
2024-01-18 11:34:01,203804380.894615,4748.54,4781
2024-01-18 11:35:04,143684531.563624,4746.98,4780.25
2024-01-18 11:36:03,130421236.559733,4746.77,4780.5
2024-01-18 11:37:03,193217413.11031,4747.66,4780.75
2024-01-18 11:38:04,186463800.239836,4748.05,4782.5
2024-01-18 11:39:03,251575758.512604,4748.9,4780
2024-01-18 11:40:02,277180495.131622,4750.4,4781
2024-01-18 11:41:02,266555271.709894,4750.31,4779.75
2024-01-18 11:42:03,267025109.106058,4748.71,4779.25
2024-01-18 11:43:03,254172149.199063,4750.42,4778.25
2024-01-18 11:44:02,221811996.514665,4750.48,4778.75
2024-01-18 11:45:03,264752503.82458,4750.93,4777
2024-01-18 11:46:02,295245437.923097,4751.58,4776.5
2024-01-18 11:47:04,318348846.35184,4751.49,4777.25
2024-01-18 11:48:02,339756034.510711,4752.14,4778.25
2024-01-18 11:49:02,406941627.071717,4752.22,4778.5
2024-01-18 11:50:01,381519188.396181,4752.01,4780.25
2024-01-18 11:51:02,385639308.270488,4750.68,4780
2024-01-18 11:52:02,419911435.775881,4750.28,4778.5
2024-01-18 11:53:02,354904059.284576,4748.99,4780.5
2024-01-18 11:54:02,396990403.86447,4747.94,4780.25
2024-01-18 11:55:02,299071902.840162,4748.73,4780.75
2024-01-18 11:56:02,246408723.893587,4749.24,4781.75
2024-01-18 11:57:02,287660499.58886,4746.94,4781.25
2024-01-18 11:58:02,279292551.944608,4748.68,4781.5
2024-01-18 11:59:02,355393924.760847,4747.81,4782
2024-01-18 12:00:02,293650598.330115,4747.78,4781.75
2024-01-18 12:01:02,77556793.0540466,4744.65,4780.5
2024-01-18 12:02:02,73276439.3571138,4744.69,4780.25
2024-01-18 12:03:02,162792872.037124,4745.66,4779
2024-01-18 12:04:03,32650266.1851053,4744.16,4778
2024-01-18 12:05:02,61183.758761406,4743.94,4778.75
2024-01-18 12:06:01,32955502.4682293,4744.31,4779
2024-01-18 12:07:04,-75628313.4174137,4741.24,4776.5
2024-01-18 12:08:03,-27430050.6216908,4742.54,4778.5
2024-01-18 12:09:02,56770295.3677974,4743.48,4777.25
2024-01-18 12:10:03,211879170.82465,4744.6,4777.25
2024-01-18 12:11:02,107482815.38993,4744.2,4773.75
2024-01-18 12:12:02,50490239.3709908,4742.79,4774.5
2024-01-18 12:13:01,-1558621.92576122,4741.98,4775.5
2024-01-18 12:14:02,102042130.895002,4744.1,4773.75
2024-01-18 12:15:02,71001480.5602055,4743.28,4773.25
2024-01-18 12:16:03,54294021.8462806,4743.39,4774.25
2024-01-18 12:17:01,159925707.690898,4743.93,4770
2024-01-18 12:18:03,202454516.639482,4744.87,4773.5
2024-01-18 12:19:03,54356722.8487077,4741.89,4773
2024-01-18 12:20:01,186194002.750202,4742.84,4774.75
2024-01-18 12:21:01,206790628.118867,4742.42,4774.5
2024-01-18 12:22:02,205060341.298227,4741.92,4772.5
2024-01-18 12:23:02,267629495.896269,4743,4771.75
2024-01-18 12:24:01,291500212.179483,4744.51,4773.75
2024-01-18 12:25:02,216160652.516922,4742.24,4772.75
2024-01-18 12:26:03,66726525.2182231,4741.36,4773.5
2024-01-18 12:27:04,155867977.64383,4742.41,4773.75
2024-01-18 12:28:03,289474970.348072,4745.01,4774.75
2024-01-18 12:29:03,283793818.136547,4744.34,4771.75
2024-01-18 12:30:04,187266517.963359,4742.93,4772.75
2024-01-18 12:31:03,307851761.606283,4744.82,4772
2024-01-18 12:32:03,301998103.128631,4745.08,4770.75
2024-01-18 12:33:02,396130616.817439,4746.98,4773.25
2024-01-18 12:34:03,436440554.134807,4748.08,4774.5
2024-01-18 12:35:02,455817063.677241,4748.15,4771.75
2024-01-18 12:36:03,469728468.163222,4747.75,4771
2024-01-18 12:37:02,468917215.495016,4749.25,4772
2024-01-18 12:38:04,481561525.115705,4749.84,4775.5
2024-01-18 12:39:02,652528762.309873,4751.72,4774
2024-01-18 12:40:03,664269871.577753,4752.04,4773
2024-01-18 12:41:03,580316397.133953,4751.39,4774.75
2024-01-18 12:42:02,775422250.089659,4752.73,4775.25
2024-01-18 12:43:03,887784333.601167,4753.72,4776.75
2024-01-18 12:44:02,754101053.056136,4753.87,4778.25
2024-01-18 12:45:02,793177794.645639,4754.73,4778.25
2024-01-18 12:46:03,805879826.832376,4753.83,4777.75
2024-01-18 12:47:02,769631690.743153,4753.81,4779.25
2024-01-18 12:48:03,726676645.39894,4754.18,4779.75
2024-01-18 12:49:03,717922343.551279,4755.06,4781.5
2024-01-18 12:50:02,641395043.355804,4754.45,4782
2024-01-18 12:51:03,705611466.213953,4754.61,4781.25
2024-01-18 12:52:02,815003804.972612,4755.86,4783.5
2024-01-18 12:53:02,717445648.202296,4756.32,4783.75
2024-01-18 12:54:02,680348852.274464,4756.27,4784
2024-01-18 12:55:02,559918987.987643,4755.97,4784.75
2024-01-18 12:56:02,486962951.000102,4755.95,4784
2024-01-18 12:57:02,525584327.692615,4755.87,4783.75
2024-01-18 12:58:03,710061326.779321,4756.95,4784
2024-01-18 12:59:04,580856351.831792,4756.79,4785.5
2024-01-18 13:00:02,583833225.147894,4756.09,4784.75
2024-01-18 13:01:03,525248355.827935,4756.08,4784.75
2024-01-18 13:02:04,571757598.729919,4757.66,4786
2024-01-18 13:03:03,754688141.806082,4758.89,4786.5
2024-01-18 13:04:03,747928758.044475,4759.23,4786.5
2024-01-18 13:05:02,702278258.532907,4759.22,4786.25
2024-01-18 13:06:02,668015517.967981,4758.95,4786
2024-01-18 13:07:02,695157200.870579,4759.2,4785.5
2024-01-18 13:08:02,712854727.189633,4759.32,4786.5
2024-01-18 13:09:03,753370268.399423,4760.88,4786.75
2024-01-18 13:10:02,720659104.310372,4760.59,4786.5
2024-01-18 13:11:03,610957114.074298,4760.64,4785.75
2024-01-18 13:12:02,503560706.46044,4762.54,4788
2024-01-18 13:13:02,563624481.848048,4763.26,4788.75
2024-01-18 13:14:02,523524844.14811,4762.91,4789.75
2024-01-18 13:15:02,508183151.325241,4763.15,4789.25
2024-01-18 13:16:02,644801790.421065,4765.03,4789
2024-01-18 13:17:01,652261575.984471,4765.19,4789.25
2024-01-18 13:18:02,531934317.834773,4763.96,4789.5
2024-01-18 13:19:02,394321686.809753,4762.97,4790.75
2024-01-18 13:20:02,524178663.54522,4764.31,4790.5
2024-01-18 13:21:02,620590436.721437,4763.2,4790.75
2024-01-18 13:22:02,495618597.811631,4764.17,4792.5
2024-01-18 13:23:04,594596228.800425,4765.41,4793
2024-01-18 13:24:03,574371106.144279,4768.51,4793.25
2024-01-18 13:25:02,1006270472.60913,4770.58,4793.25
2024-01-18 13:26:03,722265320.107054,4770.32,4795
2024-01-18 13:27:02,694113904.251448,4770.33,4795
2024-01-18 13:28:03,757946876.645885,4771.41,4794
2024-01-18 13:29:02,733299821.870235,4772.15,4793.5
2024-01-18 13:30:03,1064828830.30392,4772.76,4794.75
2024-01-18 13:31:03,1115490157.19738,4774.75,4793.25
2024-01-18 13:32:03,979490115.34574,4773.71,4794.25
2024-01-18 13:33:02,966082493.437085,4773.48,4795.5
2024-01-18 13:34:02,755082606.66945,4772.99,4799
2024-01-18 13:35:02,700039968.557595,4772.21,4800.75
2024-01-18 13:36:03,937559202.8959,4774.53,4800.5
2024-01-18 13:37:03,937666464.369797,4774.41,4800.5
2024-01-18 13:38:03,984531269.18334,4774.7,4802.5
2024-01-18 13:39:03,601305306.884505,4773.17,4802.5
2024-01-18 13:40:04,609695432.70872,4772.77,4803.75
2024-01-18 13:41:02,657818297.463909,4773.51,4805.25
2024-01-18 13:42:02,665529216.218445,4771.83,4803.5
2024-01-18 13:43:03,708344152.843279,4769.74,4803.75
2024-01-18 13:44:03,684147783.927613,4769.72,4803
2024-01-18 13:45:02,658553462.368896,4769.29,4803
2024-01-18 13:46:02,624525362.436284,4769.13,4805.25
2024-01-18 13:47:03,300243959.156851,4766.39,4804.75
2024-01-18 13:48:04,262706928.966426,4766.3,4805
2024-01-18 13:49:01,621718818.38202,4769.25,4803.25
2024-01-18 13:50:03,657535838.922846,4769.96,4803.25
2024-01-18 13:51:03,665280069.235174,4770.38,4804
2024-01-18 13:52:03,684450355.871026,4771.16,4802
2024-01-18 13:53:02,583547852.333659,4771.57,4799.75
2024-01-18 13:54:03,559613092.346812,4773.8,4799.75
2024-01-18 13:55:02,537091059.463123,4773.12,4799.25
2024-01-18 13:56:02,600806095.895374,4773.28,4800
2024-01-18 13:57:02,560322070.130864,4773.09,4796.25
2024-01-18 13:58:02,584169098.146526,4773.5,4796.75
2024-01-18 13:59:03,573378102.060903,4773.96,4800
2024-01-18 14:00:02,527896721.205842,4773.82,4800
2024-01-18 14:01:04,668265051.922746,4772.47,4800.5
2024-01-18 14:02:03,626033415.594275,4773.17,4802
2024-01-18 14:03:01,778850407.470143,4772.89,4801.75
2024-01-18 14:04:01,791775434.024217,4774.37,4804.5
2024-01-18 14:05:02,499855144.989071,4774,4803.25
2024-01-18 14:06:01,604226221.226834,4773.38,4803.5
2024-01-18 14:07:02,602847326.864075,4773.42,4803.5
2024-01-18 14:08:02,558884273.465352,4773.76,4803.75
2024-01-18 14:09:02,630660855.299326,4775.37,4804.25
2024-01-18 14:10:02,614350001.206742,4777.64,4804.25
2024-01-18 14:11:01,662520715.037066,4776.28,4803
2024-01-18 14:12:03,698450611.186731,4777.15,4804.25
2024-01-18 14:13:02,742359572.285145,4777.44,4802.5
2024-01-18 14:14:02,630389011.605206,4776.92,4804.75
2024-01-18 14:15:02,601580732.28089,4776.07,4804.25
2024-01-18 14:16:02,618190494.37522,4777.48,4804.25
2024-01-18 14:17:01,681773580.317691,4777.67,4803.75
2024-01-18 14:18:03,678789350.30051,4778.05,4804
2024-01-18 14:19:02,629012613.433285,4776.74,4805.75
2024-01-18 14:20:03,592505623.669882,4775.83,4808
2024-01-18 14:21:01,600078620.082103,4776.12,4806.5
2024-01-18 14:22:02,661400594.098652,4777.52,4807.75
2024-01-18 14:23:03,637128377.060611,4778.72,4808.25
2024-01-18 14:24:02,666627930.792242,4777.57,4807.5
2024-01-18 14:25:02,599191685.455375,4777.72,4806
2024-01-18 14:26:02,522328911.695761,4779.13,4808
2024-01-18 14:27:03,611019940.762723,4778.68,4808.25
2024-01-18 14:28:01,584740063.462453,4778.12,4808.75
2024-01-18 14:29:02,560966076.724707,4778.38,4807
2024-01-18 14:30:02,689504863.043909,4780.17,4805.75
2024-01-18 14:31:02,704165415.397103,4779.81,4806.75
2024-01-18 14:32:04,630949214.528611,4780.07,4808.5
2024-01-18 14:33:03,635799576.871469,4778.56,4809.25
2024-01-18 14:34:03,656436596.891046,4779.68,4807.75
2024-01-18 14:35:02,646260672.599332,4779.6,4808.5
2024-01-18 14:36:03,712299338.970276,4779.17,4809.75
2024-01-18 14:37:02,673246486.455179,4779.53,4809
2024-01-18 14:38:03,666261710.858607,4779.64,4808.75
2024-01-18 14:39:03,727296349.091651,4778.73,4809.5
2024-01-18 14:40:03,505292397.057095,4775.17,4810.75
2024-01-18 14:41:01,542927269.115975,4776.62,4810.25
2024-01-18 14:42:05,572077967.917507,4778.12,4811
2024-01-18 14:43:02,597621761.838874,4777.6,4809
2024-01-18 14:44:02,682930882.177536,4779.06,4810.25
2024-01-18 14:45:03,595168459.376093,4779.58,4810
2024-01-18 14:46:02,675453015.458933,4779.23,4809.75
2024-01-18 14:47:02,588279198.914432,4779.94,4809.75
2024-01-18 14:48:03,808618773.067323,4780.27,4809.75
2024-01-18 14:49:03,745993661.740424,4779.99,4809.25
2024-01-18 14:50:02,703123008.694429,4779.76,4805.75
2024-01-18 14:51:02,705308713.918526,4781.64,4807.25
2024-01-18 14:52:02,1076348274.3303,4784.92,4808.5
2024-01-18 14:53:03,665259420.036305,4783.83,4808.25
2024-01-18 14:54:02,692182872.895886,4783.04,4810
2024-01-18 14:55:03,612507833.507915,4780.67,4810.5
2024-01-18 14:56:03,665946367.711854,4779.14,4809.75
2024-01-18 14:57:02,818058494.908762,4780.51,4810.75
2024-01-18 14:58:02,699511514.661651,4780.1,4811.25
2024-01-18 14:59:03,542628837.786518,4782.4,4810.5
