"ReferenceTime","GEX","spot","future"
2024-01-16 09:11:03,249395332.079009,4764.3,4794.25
2024-01-16 09:12:02,263484545.958309,4764,4796.25
2024-01-16 09:13:02,340837860.290546,4766.11,4797
2024-01-16 09:14:02,409247786.004702,4768.37,4794
2024-01-16 09:15:03,389842819.496514,4767.9,4791.75
2024-01-16 09:16:01,338187752.004547,4766.66,4794.75
2024-01-16 09:17:02,348691926.436154,4768.64,4793
2024-01-16 09:18:03,362188670.550506,4770.47,4791
2024-01-16 09:19:02,401821148.167578,4770.9,4793.5
2024-01-16 09:20:02,469406140.070584,4770.79,4796.5
2024-01-16 09:21:03,490496497.259381,4772.86,4796.5
2024-01-16 09:22:02,507504401.800566,4773.46,4796.75
2024-01-16 09:23:03,550235997.929159,4775.58,4799
2024-01-16 09:24:03,551332766.146412,4774.37,4800.5
2024-01-16 09:25:03,719134525.908951,4778.28,4800
2024-01-16 09:26:02,679972172.50593,4776.83,4799.25
2024-01-16 09:27:03,551312833.272603,4776.65,4800.75
2024-01-16 09:28:03,659882457.776717,4776.54,4802.75
2024-01-16 09:29:03,696582068.383287,4777.63,4803.5
2024-01-16 09:30:03,605928946.350367,4776.85,4803.5
2024-01-16 09:31:03,702237664.777308,4778.76,4804.75
2024-01-16 09:32:02,608614274.810374,4777.28,4807
2024-01-16 09:33:01,584724918.921143,4777.24,4807.75
2024-01-16 09:34:01,603081938.907304,4777.32,4806.75
2024-01-16 09:35:02,663482358.691406,4778.43,4811.5
2024-01-16 09:36:03,543240416.207075,4777.17,4809.5
2024-01-16 09:37:02,419743474.751609,4774.9,4809
2024-01-16 09:38:02,395401735.657233,4774.24,4809.5
2024-01-16 09:39:02,481087093.969037,4776.86,4810
2024-01-16 09:40:02,420309207.830304,4778.46,4809.25
2024-01-16 09:41:02,538275272.327242,4780.85,4811.5
2024-01-16 09:42:02,531875834.871645,4781.01,4810
2024-01-16 09:43:02,547448047.972935,4781.64,4809.75
2024-01-16 09:44:01,474226725.764808,4779.85,4810.25
2024-01-16 09:45:03,507404278.579834,4779.8,4811.25
2024-01-16 09:46:02,511107029.200349,4780.96,4810
2024-01-16 09:47:01,493413499.621614,4780.96,4807.75
2024-01-16 09:48:01,492790415.513906,4781.18,4807
2024-01-16 09:49:01,498257579.201904,4781.29,4810
2024-01-16 09:50:03,487626085.777978,4781.78,4811
2024-01-16 09:51:03,433373129.429897,4779.63,4814.25
2024-01-16 09:52:02,505127537.449986,4780.03,4814.25
2024-01-16 09:53:03,543219930.445953,4781.47,4814.5
2024-01-16 09:54:04,485899199.458826,4780.94,4811.75
2024-01-16 09:55:04,520161317.187672,4781.29,4813
2024-01-16 09:56:03,553803423.024744,4781.56,4813.25
2024-01-16 09:57:03,419914434.345403,4780.66,4813.75
2024-01-16 09:58:03,404625602.102922,4779.8,4814
2024-01-16 09:59:03,418738199.379225,4780.08,4813.5
2024-01-16 10:00:03,361531591.614349,4779.26,4814.25
2024-01-16 10:01:02,-18690964.7536163,4767.45,4812
2024-01-16 10:02:02,113131088.462966,4771.84,4812.25
2024-01-16 10:03:01,-18338529.8096614,4768.35,4814
2024-01-16 10:04:04,-6172518.48766088,4768.85,4813.5
2024-01-16 10:05:02,-47319644.2497602,4768.29,4813.75
2024-01-16 10:06:02,179113311.945018,4772.67,4814.25
2024-01-16 10:07:04,217960712.366346,4773.96,4813.5
2024-01-16 10:08:01,112220098.265896,4770.92,4812.75
2024-01-16 10:09:04,83955240.9365897,4769.81,4812.75
2024-01-16 10:10:03,72655979.9598403,4770.01,4808.75
2024-01-16 10:11:02,-15152063.9375296,4768.81,4798
2024-01-16 10:12:02,63128027.8298378,4770.04,4805.5
2024-01-16 10:13:03,-104077378.310342,4766.04,4802.75
2024-01-16 10:14:03,-1078326.65155888,4769.73,4801
2024-01-16 10:15:03,81107922.6500969,4770.6,4801.25
2024-01-16 10:16:02,51995730.1455517,4771.02,4807
2024-01-16 10:16:46,334265907.818061,4775.25,4806
2024-01-16 10:18:04,323699497.365835,4776.04,4805.75
2024-01-16 10:19:03,413640920.19331,4776.14,4805.75
2024-01-16 10:17:58,410750008.642804,4775.95,4803.25
2024-01-16 10:21:03,411549385.370098,4775.6,4803.25
2024-01-16 10:22:03,451889264.73157,4775.8,4802.25
2024-01-16 10:23:03,513824563.894956,4779.46,4799.5
2024-01-16 10:24:03,578527072.738588,4778.63,4802.75
2024-01-16 10:25:03,567885211.537598,4779.81,4803.75
2024-01-16 10:26:03,593101617.887619,4778.87,4803.25
2024-01-16 10:27:03,555562322.797929,4779.27,4809
2024-01-16 10:28:02,611095064.253781,4778.93,4809.25
2024-01-16 10:29:03,639950237.471962,4779.02,4810
2024-01-16 10:30:01,519459722.653565,4776.04,4808.5
2024-01-16 10:31:02,583360949.783515,4778.06,4808.5
2024-01-16 10:32:02,533289320.981163,4778.29,4808.75
2024-01-16 10:33:02,535615151.984787,4778.62,4812.5
2024-01-16 10:34:03,500317819.192549,4779.19,4811.5
2024-01-16 10:35:03,482885418.885619,4780.19,4812.25
2024-01-16 10:36:03,489241428.94092,4779.04,4812.5
2024-01-16 10:37:02,375130066.96926,4777.95,4812
2024-01-16 10:38:03,381688628.429933,4777.05,4811.75
2024-01-16 10:39:01,245556158.196582,4774.82,4811.5
2024-01-16 10:40:02,257136452.016754,4776.14,4809
2024-01-16 10:41:02,326430634.374757,4776.93,4811
2024-01-16 10:42:03,296626069.662346,4776.68,4811
2024-01-16 10:43:01,263003468.39764,4776.29,4811.5
2024-01-16 10:44:02,214611979.365187,4774.06,4812.5
2024-01-16 10:45:02,257650909.203204,4775.3,4812.5
2024-01-16 10:46:02,335207202.712877,4775.75,4811.75
2024-01-16 10:47:03,154172139.536,4772.46,4811
2024-01-16 10:48:03,153734193.962242,4773.1,4809.25
2024-01-16 10:49:03,180696899.699805,4773.77,4808
2024-01-16 10:50:03,139626385.955202,4773.39,4809
2024-01-16 10:51:01,130888881.831943,4772.47,4810
2024-01-16 10:52:02,165191596.326783,4773.98,4809.5
2024-01-16 10:53:03,146249828.987293,4773.12,4809
2024-01-16 10:54:01,108589146.278516,4772.33,4807.25
2024-01-16 10:55:03,70917344.1534319,4769.66,4807.75
2024-01-16 10:56:02,-64336326.4563308,4770.22,4808.75
2024-01-16 10:57:03,43180464.2733154,4769.57,4805.25
2024-01-16 10:58:04,-32508323.3510561,4767.34,4806
2024-01-16 10:59:03,-82144776.3264709,4767.28,4807
2024-01-16 11:00:04,-34041542.941854,4767.82,4806.75
2024-01-16 11:01:02,-11648521.023582,4769.33,4805
2024-01-16 11:02:03,-12279995.6527796,4767.74,4807.75
2024-01-16 11:03:03,3397546.65599251,4767.07,4806.25
2024-01-16 11:04:03,-63274117.8626556,4766.45,4805.5
2024-01-16 11:05:02,-92791055.5651536,4763.96,4803
2024-01-16 11:06:02,-82596424.7222261,4764.61,4803
2024-01-16 11:07:01,-90017322.0042334,4764.76,4802.5
2024-01-16 11:08:01,-84053906.241847,4762.28,4800.25
2024-01-16 11:09:02,-123149710.717921,4762.61,4800.25
2024-01-16 11:10:03,-100655476.02974,4762.46,4800.5
2024-01-16 11:11:04,-64443856.6096997,4764.3,4802.5
2024-01-16 11:12:02,-75846017.2081418,4764,4800.25
2024-01-16 11:13:03,4575356.40698576,4762.53,4800
2024-01-16 11:14:03,-44325609.7734294,4764.96,4799.25
2024-01-16 11:15:04,-53363206.1530724,4763.18,4796.5
2024-01-16 11:16:03,-27834244.5651302,4764.14,4797.75
2024-01-16 11:17:03,-72661697.1071911,4764.15,4797.25
2024-01-16 11:18:03,-31720867.9494624,4765.26,4794.5
2024-01-16 11:19:04,22212981.0929713,4764.05,4795.25
2024-01-16 11:20:03,28848979.8876095,4762.96,4795.5
2024-01-16 11:21:03,67027398.6798902,4764.3,4797.5
2024-01-16 11:22:02,68808108.8666987,4764.78,4796
2024-01-16 11:23:02,92084851.3515439,4764.68,4795.25
2024-01-16 11:24:03,139453966.675817,4765.75,4797.75
2024-01-16 11:25:03,134453308.095585,4765.23,4795.5
2024-01-16 11:26:02,82007512.6036491,4763.23,4796.5
2024-01-16 11:27:01,103030348.509107,4763.99,4796.75
2024-01-16 11:28:03,46863049.897831,4763.05,4797.75
2024-01-16 11:29:02,-41230893.766427,4760.34,4796.75
2024-01-16 11:30:03,-80307896.7336478,4760.25,4795.75
2024-01-16 11:31:03,-92989168.5624232,4759.28,4797
2024-01-16 11:32:02,-126308170.558714,4758.69,4797.75
2024-01-16 11:33:01,-65684860.0618439,4758.44,4797.25
2024-01-16 11:34:02,-60027107.127358,4759.29,4798.75
2024-01-16 11:35:03,-90712762.1910939,4758.11,4798.5
2024-01-16 11:36:02,62635279.5648193,4760.41,4796
2024-01-16 11:37:02,15867134.6403422,4761.08,4796.5
2024-01-16 11:38:02,30580070.7300982,4761.22,4795.75
2024-01-16 11:39:02,38204933.6705217,4762.44,4793
2024-01-16 11:40:03,52286492.4487505,4761.76,4793.25
2024-01-16 11:41:01,15865169.1169796,4761.25,4792.25
2024-01-16 11:42:01,39000090.9422445,4761.79,4791.25
2024-01-16 11:43:01,28321267.8530126,4761.83,4791
2024-01-16 11:44:02,53645098.0723639,4762.86,4792
2024-01-16 11:45:02,-11712692.5288992,4760.35,4790.5
2024-01-16 11:46:03,20034488.8334064,4761.13,4793.75
2024-01-16 11:47:03,53797029.5653863,4761.18,4794
2024-01-16 11:48:02,2294204.70864677,4759.16,4794
2024-01-16 11:49:03,-44177618.2695899,4758.33,4795.25
2024-01-16 11:50:03,-58198111.4090872,4757.31,4794.25
2024-01-16 11:51:02,-34778188.4666533,4757.71,4793.25
2024-01-16 11:52:03,-2316206.37951136,4758.85,4795
2024-01-16 11:53:04,12795.2790842056,4758.98,4794.75
2024-01-16 11:54:02,48923294.7655811,4760.04,4795
2024-01-16 11:55:02,-46449890.4536443,4758.48,4792.5
2024-01-16 11:56:03,-67094628.0091801,4757.8,4794.25
2024-01-16 11:57:03,-10055511.0159121,4758.96,4794
2024-01-16 11:58:01,-69846100.9278808,4756.91,4791.5
2024-01-16 11:59:03,-77629680.9887204,4756.82,4790.5
2024-01-16 12:00:03,-12323957.3121977,4755.74,4789.5
2024-01-16 12:01:03,-22356094.5564823,4756.94,4790.25
2024-01-16 12:02:02,-26769002.7384992,4757.35,4791.25
2024-01-16 12:03:02,-3396056.78708315,4755.78,4791.5
2024-01-16 12:04:02,-15930338.1237111,4757.53,4792.75
2024-01-16 12:05:02,-7866226.10371685,4757.35,4791.25
2024-01-16 12:06:04,7923999.39915371,4758.39,4790.75
2024-01-16 12:07:03,1772428.43139267,4758.03,4791.25
2024-01-16 12:08:03,7873157.40821457,4758.6,4789.75
2024-01-16 12:09:02,5301745.39564085,4758.78,4789.25
2024-01-16 12:10:03,5770269.57868004,4758.83,4787.5
2024-01-16 12:10:51,11689609.4369421,4758.77,4789.25
2024-01-16 12:12:02,26484079.1410985,4758.9,4789.5
2024-01-16 12:13:01,23310468.4619989,4758.78,4788.5
2024-01-16 12:14:03,56319581.1380415,4758.72,4790.25
2024-01-16 12:15:03,82511861.4668846,4760.69,4790.5
2024-01-16 12:16:02,192700335.321778,4762.74,4791
2024-01-16 12:17:04,263226292.093743,4764.38,4790.75
2024-01-16 12:18:02,351739139.764176,4766.79,4791.5
2024-01-16 12:19:03,300431753.562963,4765.44,4791.25
2024-01-16 12:20:02,302889914.292959,4765.23,4791.75
2024-01-16 12:21:02,176266123.088941,4762.52,4792
2024-01-16 12:22:03,177984335.238343,4761.75,4791
2024-01-16 12:23:02,208149886.747988,4762.33,4791.5
2024-01-16 12:24:03,196337277.736152,4761.65,4791.75
2024-01-16 12:25:03,156723320.006928,4762.66,4793.5
2024-01-16 12:26:03,185936006.036536,4761.96,4795.75
2024-01-16 12:27:02,198684370.139588,4763.41,4796.75
2024-01-16 12:28:03,189309428.12176,4762.44,4800
2024-01-16 12:29:02,243918542.27974,4764.14,4798.25
2024-01-16 12:30:02,250798065.571419,4766.25,4798
2024-01-16 12:31:02,261874807.063981,4766.93,4795.25
2024-01-16 12:32:03,228868085.609502,4766.94,4794.5
2024-01-16 12:33:02,242308553.717485,4766.64,4794.5
2024-01-16 12:34:02,187878559.1936,4766.44,4794.75
2024-01-16 12:35:02,265990822.679862,4767.37,4795.75
2024-01-16 12:36:02,171476026.49654,4766.2,4794.25
2024-01-16 12:37:02,157499782.426653,4765.27,4796.5
2024-01-16 12:38:02,161515699.759869,4765.17,4795
2024-01-16 12:39:02,141953880.691082,4762.78,4797
2024-01-16 12:40:03,114169400.074049,4761.82,4799.25
2024-01-16 12:41:02,95842404.8185606,4761.74,4799.75
2024-01-16 12:42:02,60239790.1985335,4760.77,4800
2024-01-16 12:43:02,19874196.648035,4759.68,4799.25
2024-01-16 12:44:03,62955900.7566681,4760.07,4799.25
2024-01-16 12:45:03,26561011.6379499,4759.29,4800.25
2024-01-16 12:46:03,-15199368.7578883,4758.96,4799
2024-01-16 12:47:03,-34444985.7762814,4758.85,4798
2024-01-16 12:48:02,-30147208.4092765,4759.28,4797.75
2024-01-16 12:49:02,-106194138.369572,4758.07,4795.5
2024-01-16 12:50:02,-87928530.8031468,4758.07,4794.75
2024-01-16 12:51:02,-119034152.359646,4757.87,4794.75
2024-01-16 12:52:02,-95534674.7626367,4758.12,4793.25
2024-01-16 12:53:02,-213668364.923489,4756.02,4791.75
2024-01-16 12:54:02,-175611181.374284,4754.98,4792.5
2024-01-16 12:55:02,-189552208.865833,4755.1,4791.5
2024-01-16 12:56:02,-177083170.201785,4755.88,4791.25
2024-01-16 12:57:03,-144214900.553814,4756.32,4791.5
2024-01-16 12:58:02,-142966783.3317,4755.62,4791.75
2024-01-16 12:59:02,-156976412.179179,4755.88,4790.5
2024-01-16 13:00:01,-104154661.986437,4756.64,4790.75
2024-01-16 13:01:02,-97579846.6115556,4757.32,4790.75
2024-01-16 13:02:04,-113918840.244851,4756.08,4791.75
2024-01-16 13:03:03,-163505704.59303,4754.93,4788.5
2024-01-16 13:04:04,-169240778.363132,4754.6,4788.25
2024-01-16 13:05:02,-78720146.1636157,4753.27,4787.5
2024-01-16 13:06:02,-83133346.0738554,4753.3,4789.25
2024-01-16 13:07:04,-80629847.6005931,4755.41,4788.5
2024-01-16 13:08:04,-77531625.6244497,4755.06,4788.75
2024-01-16 13:09:03,-9161930.2509017,4753.28,4789
2024-01-16 13:10:02,-56666351.5769267,4752.79,4789.25
2024-01-16 13:11:03,-85093584.4519434,4752.75,4789.75
2024-01-16 13:12:03,-113915195.405915,4752.32,4788.5
2024-01-16 13:13:03,-136148955.369457,4750.38,4787.75
2024-01-16 13:14:02,-97841401.823071,4751.56,4787.25
2024-01-16 13:15:03,-200387799.892519,4750.05,4785.75
2024-01-16 13:16:04,-194311189.364648,4750.13,4785.5
2024-01-16 13:17:02,-196096550.359209,4749.37,4788.25
2024-01-16 13:18:03,-161370389.279873,4749.38,4788
2024-01-16 13:19:03,-156234729.002817,4748.9,4786
2024-01-16 13:20:02,-234907892.926188,4747.57,4785.75
2024-01-16 13:21:02,-179007951.416357,4748.09,4786
2024-01-16 13:22:03,-178444814.295012,4749.32,4785.25
2024-01-16 13:23:02,-108698224.718604,4750.69,4783.25
2024-01-16 13:24:03,-124030512.418043,4749.97,4784.25
2024-01-16 13:25:02,-117188386.143566,4750.79,4782.75
2024-01-16 13:26:03,-87059507.4621239,4750.78,4782.5
2024-01-16 13:27:02,-5802764.44515181,4752.51,4782.5
2024-01-16 13:28:02,28625313.382031,4753.79,4782
2024-01-16 13:29:04,114166123.503388,4753.61,4781.75
2024-01-16 13:30:03,-58766871.1207657,4752.5,4780
2024-01-16 13:31:03,-97646485.9944167,4750.6,4780.5
2024-01-16 13:32:03,-52776946.3744087,4750.83,4782
2024-01-16 13:33:02,-20810138.5010729,4750.84,4783
2024-01-16 13:34:03,48964590.4988899,4752.01,4782.25
2024-01-16 13:35:02,147639487.998448,4754.04,4783.25
2024-01-16 13:36:02,137277368.695913,4753.01,4783.5
2024-01-16 13:37:03,205288365.624601,4754.19,4785
2024-01-16 13:38:02,111290849.843087,4752.99,4786.75
2024-01-16 13:39:03,99178143.3391452,4752.83,4786
2024-01-16 13:40:03,151524423.713819,4753.44,4785
2024-01-16 13:41:02,61125109.7180271,4752.77,4783
2024-01-16 13:42:03,130915701.039919,4753.84,4783.5
2024-01-16 13:43:02,40475681.0374875,4753.65,4783.5
2024-01-16 13:44:03,80786225.2149148,4753.78,4784.5
2024-01-16 13:45:02,89815571.5552816,4754.12,4786
2024-01-16 13:46:02,106674656.769336,4753.99,4785.5
2024-01-16 13:47:02,128873076.694447,4756.43,4787
2024-01-16 13:48:03,184228423.476706,4755.73,4785.25
2024-01-16 13:49:01,124637576.247541,4757.64,4785.25
2024-01-16 13:50:02,129320166.095602,4758.38,4786
2024-01-16 13:51:03,149668209.120945,4758.28,4785.25
2024-01-16 13:52:03,109905733.133988,4758.25,4786.25
2024-01-16 13:53:02,158483155.694391,4758.73,4786.25
2024-01-16 13:54:02,150633380.6232,4759.75,4786
2024-01-16 13:55:02,91228119.2707229,4758.43,4786.5
2024-01-16 13:56:02,94249886.1927109,4759.22,4786.75
2024-01-16 13:57:03,197800337.078317,4759.62,4788.75
2024-01-16 13:58:02,156097838.571793,4759.24,4788.25
2024-01-16 13:59:03,154456040.335506,4759.52,4791
2024-01-16 14:00:03,216499861.001299,4760.01,4791
2024-01-16 14:01:01,198245184.206841,4760.67,4791.25
2024-01-16 14:02:04,176211067.605679,4758.84,4791.25
2024-01-16 14:03:02,192963546.670312,4759.24,4791.25
2024-01-16 14:04:02,181562840.147968,4759.91,4792.25
2024-01-16 14:05:03,114726856.90493,4758.39,4791.75
2024-01-16 14:06:02,203393927.766169,4758.88,4791.75
2024-01-16 14:07:03,145284649.38819,4759.66,4792.25
2024-01-16 14:08:02,115098305.039498,4759.16,4791.75
2024-01-16 14:09:02,137669639.872837,4759.83,4792
2024-01-16 14:10:03,88644790.7426605,4759.4,4792.5
2024-01-16 14:11:02,108793382.983281,4761.11,4793.25
2024-01-16 14:12:03,58287944.4458051,4761,4791.75
2024-01-16 14:13:03,122950664.122715,4760.46,4791.75
2024-01-16 14:14:02,88677003.3061748,4758.67,4792.5
2024-01-16 14:15:03,77419453.493731,4757.74,4791
2024-01-16 14:16:03,103929407.924943,4758.84,4791.75
2024-01-16 14:17:03,100256424.038314,4758.79,4792.5
2024-01-16 14:18:03,96094360.4443979,4758.25,4791.75
2024-01-16 14:19:03,129199970.564587,4759.19,4792.25
2024-01-16 14:20:02,-21508325.974647,4760.56,4792.25
2024-01-16 14:21:02,124114412.237578,4760.3,4793.5
2024-01-16 14:22:02,37636638.5352526,4759.27,4793.75
2024-01-16 14:23:01,60450229.3086939,4758.1,4793
2024-01-16 14:24:02,28934308.444447,4758.02,4790.75
2024-01-16 14:25:02,42264370.8248434,4758.06,4790.25
2024-01-16 14:26:02,27557075.7076206,4758.87,4791.5
2024-01-16 14:27:01,-23771065.5006943,4758.85,4791.5
2024-01-16 14:28:02,-23394977.7157316,4757.51,4790.75
2024-01-16 14:29:01,-15049026.5917263,4756.72,4791.75
2024-01-16 14:30:02,25882460.0896602,4756.97,4793.25
2024-01-16 14:31:03,107446721.808099,4757.75,4793.25
2024-01-16 14:32:04,47851341.7611241,4756.5,4791.5
2024-01-16 14:33:02,108376562.704772,4756.59,4790.5
2024-01-16 14:34:02,-43992463.8833513,4755.49,4790.75
2024-01-16 14:35:02,-13440528.8358779,4755.13,4790.5
2024-01-16 14:36:02,-98386231.1367054,4755.26,4791.5
2024-01-16 14:37:02,-14943553.2805605,4755.5,4791.5
2024-01-16 14:38:03,40080181.9325581,4756.36,4790.25
2024-01-16 14:39:03,33327847.8809714,4757.04,4789
2024-01-16 14:40:02,66363304.3703556,4756.74,4789.75
2024-01-16 14:41:01,75960540.0057349,4756.9,4790.5
2024-01-16 14:42:02,70678609.9004707,4756.71,4789
2024-01-16 14:43:02,-14815222.6928854,4756.14,4789
2024-01-16 14:44:02,58067108.89676,4757.2,4788
2024-01-16 14:45:04,88505243.9723215,4757.84,4787.75
2024-01-16 14:46:03,57493013.4791265,4759.38,4787.5
2024-01-16 14:47:01,16425125.682785,4756.72,4788
2024-01-16 14:48:02,40798589.2053976,4758.06,4789.5
2024-01-16 14:49:02,-56752254.7107601,4757.4,4789.5
2024-01-16 14:50:03,-28087332.3191895,4758.06,4788.75
2024-01-16 14:51:03,-48564652.9022946,4757.92,4789.75
2024-01-16 14:52:01,131238968.967213,4759.8,4789.25
2024-01-16 14:53:03,12193159.7608519,4758.26,4789
2024-01-16 14:54:02,138971364.302591,4760.19,4789.75
2024-01-16 14:55:02,296973158.688602,4762.7,4790.5
2024-01-16 14:56:03,264934580.486614,4762.17,4791.75
2024-01-16 14:57:03,279239446.493162,4762.61,4790
2024-01-16 14:58:03,359152035.471931,4763.77,4790.75
