"ReferenceTime","GEX","spot","future"
2024-01-12 09:12:03,369858745.459944,4785.65,4816.75
2024-01-12 09:13:02,294978504.774917,4783.6,4814.75
2024-01-12 09:14:03,299130422.878348,4781.89,4816.75
2024-01-12 09:15:03,325837409.070379,4782.17,4817
2024-01-12 09:16:03,473558373.667613,4784.93,4818.75
2024-01-12 09:17:02,511204648.958383,4783.89,4820.25
2024-01-12 09:18:02,339774511.563656,4779.97,4823.75
2024-01-12 09:19:02,294196235.501378,4777.83,4823.5
2024-01-12 09:20:03,273454278.568677,4777.05,4823
2024-01-12 09:21:02,293599234.585781,4777.97,4823
2024-01-12 09:22:04,375598098.380953,4779.04,4819.25
2024-01-12 09:23:02,263889431.971169,4778.51,4817.25
2024-01-12 09:24:03,405072969.999247,4781.15,4815.5
2024-01-12 09:25:03,467722891.509629,4782.87,4816
2024-01-12 09:26:03,450175320.933414,4782.97,4819.5
2024-01-12 09:27:02,352001355.161813,4780.14,4818.5
2024-01-12 09:28:03,359698964.265369,4780.4,4813.25
2024-01-12 09:29:03,464071269.788107,4781.53,4811.5
2024-01-12 09:30:03,481670996.405998,4781.37,4811.25
2024-01-12 09:31:03,666709728.349835,4784.86,4810.5
2024-01-12 09:32:03,618149413.918421,4784.44,4812
2024-01-12 09:33:03,650288132.542785,4784.59,4812.25
2024-01-12 09:34:02,612459472.389704,4783.52,4815
2024-01-12 09:35:02,613877750.64879,4782.97,4816.75
2024-01-12 09:36:02,625615238.825772,4782.96,4816.25
2024-01-12 09:37:03,628780176.91913,4781.95,4814.25
2024-01-12 09:38:03,506282247.430287,4780.35,4814
2024-01-12 09:39:01,522106372.760494,4780.39,4815.25
2024-01-12 09:40:03,404562060.122571,4777.88,4815.25
2024-01-12 09:41:02,470740387.589154,4779.84,4818.5
2024-01-12 09:42:02,490300225.816232,4780.72,4818.5
2024-01-12 09:43:02,367500136.536874,4777.3,4818.5
2024-01-12 09:44:02,334331667.528162,4776.56,4817.25
2024-01-12 09:45:02,493747707.146505,4779.56,4817.25
2024-01-12 09:46:02,494634185.792594,4779.36,4817
2024-01-12 09:47:04,486666497.208045,4780.39,4815.75
2024-01-12 09:48:02,323779761.21337,4778.3,4814
2024-01-12 09:49:02,223695673.677706,4776.01,4813.75
2024-01-12 09:50:04,215812056.821535,4774.48,4812
2024-01-12 09:51:03,188150359.966535,4773.98,4813.25
2024-01-12 09:52:03,159898461.579808,4773.12,4814.5
2024-01-12 09:53:02,24472252.5783968,4771.13,4811
2024-01-12 09:54:02,-48846908.221518,4769.85,4810.5
2024-01-12 09:55:02,-10572973.2527843,4769.74,4813
2024-01-12 09:56:03,153784164.784646,4772.94,4814.25
2024-01-12 09:57:03,59004389.4773626,4771.44,4814.5
2024-01-12 09:58:02,139859816.483205,4773.01,4811
2024-01-12 09:59:02,210074948.461068,4773.23,4808.75
2024-01-12 10:00:03,302732541.095243,4774.23,4808.25
2024-01-12 10:01:04,134157580.222811,4773.74,4807.5
2024-01-12 10:02:03,239820639.650364,4773.73,4806.25
2024-01-12 10:03:02,337921056.884925,4775.72,4804.5
2024-01-12 10:04:03,398379900.282765,4777.17,4803
2024-01-12 10:05:03,347961175.391231,4776.68,4803.5
2024-01-12 10:06:04,373074347.53496,4775.78,4806.75
2024-01-12 10:07:05,474617566.351249,4777.78,4804.5
2024-01-12 10:08:04,529539324.207124,4778.58,4806.25
2024-01-12 10:09:03,586872709.811328,4780.64,4806.75
2024-01-12 10:10:03,710855373.255815,4781.22,4807.5
2024-01-12 10:11:02,744964337.93266,4781.73,4807.25
2024-01-12 10:12:03,678426073.236593,4780.88,4807.5
2024-01-12 10:13:03,580355062.852261,4779.67,4809.25
2024-01-12 10:13:19,559461986.700515,4779.71,4810.5
2024-01-12 10:15:03,626062353.496281,4780.48,4810
2024-01-12 10:16:03,614235395.552078,4780.83,4809.5
2024-01-12 10:17:03,700176497.406433,4782.35,4811.5
2024-01-12 10:18:03,673169529.273609,4783.34,4812.25
2024-01-12 10:19:03,600607555.653828,4782.7,4814.25
2024-01-12 10:20:02,636202132.009638,4781.51,4815.25
2024-01-12 10:21:02,574418289.997862,4781.5,4815.5
2024-01-12 10:22:03,670939560.349573,4782.03,4814.75
2024-01-12 10:23:02,555064913.923653,4779.58,4813
2024-01-12 10:24:03,575082248.11016,4780.31,4813.25
2024-01-12 10:25:02,570491561.941031,4780.38,4814
2024-01-12 10:26:02,645638270.782674,4782.55,4815
2024-01-12 10:27:04,741535658.885771,4783.66,4817
2024-01-12 10:28:03,638096547.42506,4783.49,4817
2024-01-12 10:29:03,674878151.35423,4783.02,4816.5
2024-01-12 10:30:02,658488256.993067,4782.42,4814.75
2024-01-12 10:31:02,694890930.978007,4784.12,4815.5
2024-01-12 10:32:02,641224761.457903,4782.38,4816
2024-01-12 10:33:03,647613640.567251,4782.51,4813
2024-01-12 10:34:02,692114724.417883,4783.63,4814
2024-01-12 10:35:01,645190023.52815,4782.93,4814
2024-01-12 10:36:03,595621921.668201,4781.9,4816.75
2024-01-12 10:37:02,515659562.662832,4779.84,4817.5
2024-01-12 10:38:02,284922552.245496,4774.96,4817
2024-01-12 10:39:02,199195980.564272,4773.03,4816.25
2024-01-12 10:40:02,355496757.951475,4775.37,4817
2024-01-12 10:41:03,195932392.605511,4772.72,4818
2024-01-12 10:42:01,171619577.519275,4773.85,4815.5
2024-01-12 10:43:03,120373942.011844,4772.82,4816.25
2024-01-12 10:44:01,152375885.374966,4774.06,4817.5
2024-01-12 10:45:03,158983729.898108,4773.81,4817
2024-01-12 10:46:02,182553950.346063,4772.65,4815.75
2024-01-12 10:47:02,175920222.024623,4773.81,4813
2024-01-12 10:48:02,255547957.12797,4775.23,4808.75
2024-01-12 10:49:02,114745722.341071,4773.62,4805.75
2024-01-12 10:50:04,98524013.0598698,4773.35,4809.75
2024-01-12 10:51:03,161620535.017386,4774.07,4805.5
2024-01-12 10:52:03,197173287.919646,4774.52,4807.25
2024-01-12 10:53:03,107156582.716507,4772.15,4806.5
2024-01-12 10:54:03,258730126.232216,4772.69,4808
2024-01-12 10:55:03,317862390.283496,4774.05,4807.25
2024-01-12 10:56:04,261623720.098517,4772.76,4806
2024-01-12 10:57:02,247855989.210282,4772.19,4808
2024-01-12 10:58:04,287909949.239917,4772.63,4808.75
2024-01-12 10:59:03,369529696.86455,4774.24,4807
2024-01-12 11:00:04,269463563.225999,4772.81,4807
2024-01-12 11:01:03,197552931.748631,4772.58,4807.75
2024-01-12 11:02:03,244200490.501987,4771.23,4807.75
2024-01-12 11:03:02,249212556.845261,4771.42,4806
2024-01-12 11:04:03,257874204.559437,4772.35,4806.5
2024-01-12 11:05:03,225947616.886016,4771.51,4807.5
2024-01-12 11:06:03,286763884.756748,4772.27,4806.25
2024-01-12 11:07:03,390150234.2137,4773.88,4805.75
2024-01-12 11:08:03,287694645.547419,4772.91,4806.75
2024-01-12 11:09:04,270290561.063457,4771.42,4807.75
2024-01-12 11:10:02,307546237.965766,4772.85,4806.25
2024-01-12 11:11:02,308304721.934844,4773.15,4806
2024-01-12 11:12:02,351230870.239155,4774.02,4805.25
2024-01-12 11:13:02,467867605.726995,4776,4804.75
2024-01-12 11:14:03,442700572.277023,4774.69,4805.75
2024-01-12 11:15:03,399826451.780449,4775.26,4805
2024-01-12 11:16:02,492198790.872595,4776.01,4806
2024-01-12 11:17:02,497839591.198297,4776.4,4807.75
2024-01-12 11:18:03,566200258.435125,4776.73,4806.5
2024-01-12 11:19:03,575445150.705027,4777.9,4805
2024-01-12 11:20:03,598026302.861393,4778.09,4807.25
2024-01-12 11:21:03,598413009.691297,4778.26,4807
2024-01-12 11:22:02,630838925.661223,4778.92,4808.5
2024-01-12 11:23:03,634828854.207134,4779.3,4810.75
2024-01-12 11:24:04,579491986.71976,4777.46,4808.5
2024-01-12 11:25:02,520895715.347424,4775.48,4808.75
2024-01-12 11:26:03,322977155.49969,4772.63,4810
2024-01-12 11:27:03,392900553.704484,4773.98,4809.75
2024-01-12 11:28:03,406233354.424039,4773.7,4810.25
2024-01-12 11:29:03,326855692.91786,4773.04,4812
2024-01-12 11:30:02,550912588.352197,4775.59,4812
2024-01-12 11:31:03,533145610.823237,4776.28,4812
2024-01-12 11:32:02,547663069.850778,4776.82,4812.5
2024-01-12 11:33:03,394582116.592059,4774.12,4813
2024-01-12 11:34:02,453648054.030529,4775.23,4811
2024-01-12 11:35:03,480593503.561466,4776.13,4808.75
2024-01-12 11:36:02,354176981.980561,4774.12,4806.25
2024-01-12 11:37:03,363114636.070271,4774.23,4807.25
2024-01-12 11:38:02,360905662.016512,4773.72,4807
2024-01-12 11:39:02,312635583.140011,4774.53,4807.25
2024-01-12 11:40:02,371642872.405725,4775.11,4809.25
2024-01-12 11:41:03,519531207.156011,4776.55,4810.25
2024-01-12 11:42:03,446165755.916353,4773.83,4809.75
2024-01-12 11:43:02,506089591.304829,4775.25,4807.5
2024-01-12 11:44:02,525070240.904513,4775.83,4808.5
2024-01-12 11:45:03,626497913.387138,4776.89,4810
2024-01-12 11:46:02,429190519.971052,4775.86,4807.25
2024-01-12 11:47:02,488034770.625642,4775.67,4807.75
2024-01-12 11:48:04,398641662.847458,4774.13,4807.75
2024-01-12 11:49:02,451965884.205842,4774.42,4808.25
2024-01-12 11:50:02,506354812.950693,4775.17,4808.75
2024-01-12 11:51:03,460510707.873522,4774.88,4810
2024-01-12 11:52:02,583588427.1222,4775.91,4807
2024-01-12 11:53:02,572826584.734503,4776.41,4809
2024-01-12 11:54:04,645371103.936252,4779.08,4809.75
2024-01-12 11:55:03,676378729.864387,4780.04,4810.25
2024-01-12 11:56:03,647191222.542012,4779.83,4809.75
2024-01-12 11:57:02,604737324.255977,4778.57,4809
2024-01-12 11:58:03,668453411.293562,4778.24,4807.5
2024-01-12 11:59:04,518258897.493098,4777.03,4808
2024-01-12 12:00:02,583137637.776004,4777.89,4808.5
2024-01-12 12:01:03,648785163.24548,4779.87,4808.25
2024-01-12 12:02:02,641259264.924663,4779.89,4809.25
2024-01-12 12:03:03,638895604.27519,4779.98,4810.5
2024-01-12 12:04:03,688089306.284665,4779.5,4813.25
2024-01-12 12:05:03,659449086.748962,4779.96,4814.25
2024-01-12 12:06:03,645630358.114887,4780.24,4813.5
2024-01-12 12:07:02,687349066.809107,4780.65,4812.5
2024-01-12 12:08:03,636683337.308713,4779.74,4811.75
2024-01-12 12:09:02,574931957.739868,4780.51,4810.75
2024-01-12 12:10:03,692503614.452407,4781.45,4812.25
2024-01-12 12:11:03,609509339.827232,4781.48,4813.75
2024-01-12 12:12:03,714491332.360138,4782.03,4813.5
2024-01-12 12:13:03,750939299.689948,4782.12,4814
2024-01-12 12:14:04,650211765.348361,4782.02,4814
2024-01-12 12:15:02,680383920.749032,4781.95,4814
2024-01-12 12:16:02,638741403.693789,4781.6,4814
2024-01-12 12:17:03,670884757.562038,4782.43,4814.5
2024-01-12 12:18:02,643267771.445017,4782.16,4813.75
2024-01-12 12:19:04,649059943.728461,4781.9,4814.25
2024-01-12 12:20:03,615803674.924101,4781.53,4815.5
2024-01-12 12:21:03,619127371.08337,4780.76,4815.25
2024-01-12 12:22:02,622858295.704167,4781.34,4816
2024-01-12 12:23:02,622244728.079808,4783.14,4815.75
2024-01-12 12:24:01,712999968.316038,4781.53,4816.25
2024-01-12 12:25:02,624999473.38312,4781.67,4815.5
2024-01-12 12:26:03,629191181.883018,4782.15,4815.25
2024-01-12 12:27:02,640191158.174031,4782.32,4816.25
2024-01-12 12:28:03,656839750.542237,4783.23,4816
2024-01-12 12:29:03,652447511.8233,4783,4815.25
2024-01-12 12:30:02,665519907.638203,4782.53,4815.5
2024-01-12 12:31:02,675845349.063273,4782.89,4813.75
2024-01-12 12:32:02,679997625.729024,4782.41,4815.5
2024-01-12 12:33:03,590433442.833003,4781.77,4817
2024-01-12 12:34:02,635544748.386696,4782.2,4814.75
2024-01-12 12:35:03,679904164.013774,4782.71,4815.75
2024-01-12 12:36:03,630060972.22592,4782.05,4816
2024-01-12 12:37:02,643615064.266981,4782.37,4816.25
2024-01-12 12:38:02,639706527.621259,4783.1,4817.25
2024-01-12 12:39:02,735090522.004888,4783.97,4816.75
2024-01-12 12:40:02,739705182.12796,4784.22,4817
2024-01-12 12:41:02,736703183.16789,4785.02,4817.25
2024-01-12 12:42:03,708041403.641538,4784.37,4816.5
2024-01-12 12:43:02,711060590.744618,4784.42,4815.75
2024-01-12 12:44:03,675108277.559932,4784.17,4816.25
2024-01-12 12:45:02,729270786.146611,4783.77,4816.75
2024-01-12 12:46:02,710585216.565798,4783.59,4816.25
2024-01-12 12:47:02,617928732.764253,4783,4816
2024-01-12 12:48:03,731308869.309728,4783.93,4817.5
2024-01-12 12:49:01,667228037.012385,4783.17,4818
2024-01-12 12:50:03,683912607.92463,4784.71,4817.75
2024-01-12 12:51:02,686964334.86122,4783.65,4819.25
2024-01-12 12:52:03,620500341.113281,4783.08,4818
2024-01-12 12:53:02,694694445.139743,4783.68,4817.75
2024-01-12 12:54:01,716464496.233636,4784.25,4818.25
2024-01-12 12:55:02,680379837.155817,4785.01,4817.75
2024-01-12 12:56:01,717180801.439056,4785.02,4817.5
2024-01-12 12:57:02,683500892.200168,4784.45,4817
2024-01-12 12:58:02,683757614.763905,4786.24,4817.75
2024-01-12 12:59:02,661446385.135296,4786.32,4817.25
2024-01-12 13:00:02,715933428.577971,4785.9,4818.5
2024-01-12 13:01:02,674106499.916255,4786.37,4817.25
2024-01-12 13:02:02,709128954.939714,4785.93,4816.5
2024-01-12 13:03:02,737473327.67741,4786.03,4817.5
2024-01-12 13:04:02,696969566.456063,4786.2,4818.25
2024-01-12 13:05:02,742366398.402534,4786.97,4818.5
2024-01-12 13:06:02,754760921.991472,4786.92,4818.5
2024-01-12 13:07:02,733484320.423362,4786.93,4818.25
2024-01-12 13:08:02,771622757.909052,4787.3,4820
2024-01-12 13:09:03,740515591.098099,4787.54,4820
2024-01-12 13:10:03,754895548.142513,4787.59,4819.25
2024-01-12 13:11:02,691501700.8834,4786.86,4820.25
2024-01-12 13:12:02,816641957.323567,4787.83,4820
2024-01-12 13:13:03,764135950.154539,4788.1,4820
2024-01-12 13:14:02,746462420.522004,4788.38,4820
2024-01-12 13:15:03,800273941.558455,4788.21,4821
2024-01-12 13:16:03,732709395.148869,4787.99,4821.25
2024-01-12 13:17:03,706748386.377939,4788.66,4821
2024-01-12 13:18:04,807845449.301836,4788.83,4821.5
2024-01-12 13:19:04,717072005.097629,4788.17,4821.5
2024-01-12 13:20:03,754911876.895971,4788.22,4821.25
2024-01-12 13:21:04,753442740.966908,4787.62,4821
2024-01-12 13:22:03,734732639.337693,4786.73,4822
2024-01-12 13:23:03,619819575.810333,4784.52,4822
2024-01-12 13:24:02,711684401.774955,4786.35,4822.5
2024-01-12 13:25:02,720039919.416655,4786.01,4822
2024-01-12 13:26:02,712848878.93523,4786.29,4821.5
2024-01-12 13:27:02,689005063.476127,4786.18,4823
2024-01-12 13:28:03,622558137.224937,4785.79,4822.5
2024-01-12 13:29:02,699732358.519197,4786.44,4822
2024-01-12 13:30:02,671101520.727669,4785.66,4822
2024-01-12 13:31:03,591691682.010415,4784.88,4821.75
2024-01-12 13:32:02,487957611.372471,4783.37,4820.25
2024-01-12 13:33:03,539940726.294357,4783.63,4818.5
2024-01-12 13:34:03,357574805.080681,4779.87,4820
2024-01-12 13:35:03,418083461.470292,4781.26,4819.5
2024-01-12 13:36:02,466097646.058694,4781.34,4820.5
2024-01-12 13:37:03,367201553.94735,4780.06,4819.5
2024-01-12 13:38:03,505660192.04915,4781.15,4820
2024-01-12 13:39:02,500091229.803373,4781.53,4820.5
2024-01-12 13:40:03,509165988.341214,4781.36,4819.25
2024-01-12 13:41:03,510100943.927561,4781.32,4818.25
2024-01-12 13:42:02,447546511.13828,4780.4,4817
2024-01-12 13:43:01,390174934.168873,4780.56,4817.5
2024-01-12 13:44:02,474944814.597077,4780.93,4814
2024-01-12 13:45:03,370088473.371126,4780.14,4814.75
2024-01-12 13:46:03,373873548.332402,4779.45,4815
2024-01-12 13:47:01,406053262.183177,4779.72,4814.5
2024-01-12 13:48:02,418009510.501905,4779.5,4815.75
2024-01-12 13:49:02,347221578.025697,4779.42,4815.5
2024-01-12 13:50:01,501143160.886771,4779.95,4815.5
2024-01-12 13:51:03,590891003.744676,4781.34,4815.25
2024-01-12 13:52:02,566899707.052549,4780.69,4813.75
2024-01-12 13:53:03,648668389.136415,4781.53,4813.75
2024-01-12 13:54:02,537260127.650687,4781.29,4815
2024-01-12 13:55:02,529060981.034157,4780.46,4814
2024-01-12 13:56:03,425539569.294911,4778.67,4813
2024-01-12 13:57:02,537604080.183884,4780.49,4813
2024-01-12 13:58:03,559070397.641716,4779.65,4813.25
2024-01-12 13:59:02,441262180.572593,4778.88,4813
2024-01-12 14:00:03,424094672.158843,4778.67,4814
2024-01-12 14:01:03,430654128.567441,4778.53,4815
2024-01-12 14:02:02,384944906.588198,4777.61,4814.75
2024-01-12 14:03:02,356493305.143657,4777.67,4815.25
2024-01-12 14:04:01,404681008.853111,4777.85,4815.25
2024-01-12 14:05:02,314565116.518336,4777.84,4813.75
2024-01-12 14:06:02,422396173.026215,4777.57,4813
2024-01-12 14:07:02,405540766.13202,4778.68,4814.25
2024-01-12 14:08:03,521316002.972825,4780.45,4813.25
2024-01-12 14:09:02,454192765.032133,4778.84,4812.75
2024-01-12 14:10:03,454463484.82734,4778.09,4812
2024-01-12 14:11:02,263436948.4965,4777.36,4812
2024-01-12 14:12:02,474914112.36342,4778.68,4811.25
2024-01-12 14:13:02,463877646.861492,4778.34,4811
2024-01-12 14:14:02,504759534.376484,4777.97,4812
2024-01-12 14:15:02,484404419.83379,4778,4811.75
2024-01-12 14:16:03,525241206.511277,4778.35,4811.25
2024-01-12 14:17:02,564435738.745449,4778.81,4812.75
2024-01-12 14:18:02,490969072.113968,4777.89,4814.5
2024-01-12 14:19:02,496273100.653868,4777.3,4813
2024-01-12 14:20:01,431724819.829765,4777.25,4811.75
2024-01-12 14:21:02,500870476.521488,4777.58,4812
2024-01-12 14:22:03,417481240.14096,4776.96,4812.75
2024-01-12 14:23:01,250253239.05907,4775.08,4812.25
2024-01-12 14:24:01,-4234934.93523264,4774.23,4812
2024-01-12 14:25:02,216176910.177288,4775.12,4811.75
2024-01-12 14:26:01,429679044.067854,4776.3,4812.75
2024-01-12 14:27:02,415781831.418985,4776.66,4813
2024-01-12 14:28:02,405818001.934787,4776.96,4812
2024-01-12 14:29:02,508253810.060308,4777.87,4812.5
2024-01-12 14:30:02,516924907.658201,4778.26,4810.75
2024-01-12 14:31:04,577872711.802323,4778.87,4811.25
2024-01-12 14:32:03,548582761.706686,4779.71,4810.75
2024-01-12 14:33:02,536658794.134543,4779.45,4808.75
2024-01-12 14:34:03,585248508.760838,4778.76,4808
2024-01-12 14:35:03,557257241.391345,4780.63,4809.25
2024-01-12 14:36:05,558518993.216541,4780.65,4810.25
2024-01-12 14:37:03,591838938.044222,4779.73,4810.5
2024-01-12 14:38:03,670067506.75381,4780.16,4810.75
2024-01-12 14:39:03,562317053.053769,4780.35,4812.5
2024-01-12 14:40:03,597394633.945533,4779.55,4812
2024-01-12 14:41:04,585107982.844393,4778.43,4813.25
2024-01-12 14:42:03,610576875.82483,4779.41,4813.75
2024-01-12 14:43:03,562143825.075242,4780.44,4813.5
2024-01-12 14:44:03,569967794.466805,4780.96,4812.75
2024-01-12 14:45:03,596715738.016195,4780.93,4814.5
2024-01-12 14:46:03,557228886.412127,4781.29,4815
2024-01-12 14:47:03,675307884.192059,4782.47,4813.5
2024-01-12 14:48:02,695295826.955037,4781.71,4814.5
2024-01-12 14:49:03,624775430.842751,4781.41,4814.25
2024-01-12 14:50:04,800244196.564681,4783.9,4813.25
2024-01-12 14:51:02,601231874.116713,4781.2,4812.25
2024-01-12 14:52:03,599998417.10086,4781.52,4813.5
2024-01-12 14:53:03,741971040.558403,4782.74,4814.5
2024-01-12 14:54:02,649533622.79215,4781.85,4815
2024-01-12 14:55:03,753391495.341677,4783.93,4814.75
2024-01-12 14:56:03,889356625.161608,4784.37,4815
2024-01-12 14:57:03,796031971.33779,4783.68,4816.75
2024-01-12 14:58:03,761249017.051708,4783.62,4815.25
2024-01-12 14:59:04,739887846.945482,4784.7,4815.5
