"ReferenceTime","GEX","spot","future"
2024-01-19 10:14:02,902166153.381677,4804.51,4829.5
2024-01-19 10:15:03,922744146.960028,4803.62,4829.5
2024-01-19 10:16:03,974623569.63387,4804.61,4830.75
2024-01-19 10:17:02,1073213367.77853,4805.73,4831.75
2024-01-19 10:18:03,1117073373.24562,4806.14,4832
2024-01-19 10:19:03,996225459.605041,4805,4833.25
2024-01-19 10:20:03,921610329.149335,4805.31,4832.75
2024-01-19 10:21:03,992021566.141951,4805.21,4834.75
2024-01-19 10:22:02,951315051.078491,4804.52,4836.75
2024-01-19 10:23:02,919066073.568826,4804.88,4834.25
2024-01-19 10:24:02,847342182.382974,4804.43,4835
2024-01-19 10:25:02,930763484.42508,4805.89,4834
2024-01-19 10:26:02,947302405.40646,4805.54,4835
2024-01-19 10:27:02,934507923.839111,4805.91,4836.25
2024-01-19 10:28:03,839424863.56817,4804.53,4835.75
2024-01-19 10:29:01,778117170.106026,4804.44,4835.25
2024-01-19 10:30:03,1042756659.09807,4804.35,4835.75
2024-01-19 10:31:02,910378939.567961,4803.24,4835.5
2024-01-19 10:32:03,1087858064.54462,4804.3,4835
2024-01-19 10:33:03,934039984.425928,4803.99,4835.25
2024-01-19 10:34:02,858363682.19991,4803.45,4834.75
2024-01-19 10:35:04,801058875.638842,4801.82,4836
2024-01-19 10:36:03,735767562.807461,4801.23,4835.75
2024-01-19 10:37:02,766545838.288298,4800.26,4836.25
2024-01-19 10:38:03,833700230.808909,4800.4,4834.75
2024-01-19 10:39:02,693541519.94125,4799.35,4834.5
2024-01-19 10:40:03,828109784.191164,4799.78,4834.25
2024-01-19 10:41:03,805559673.087406,4799.91,4833.75
2024-01-19 10:42:02,545965803.720301,4799.18,4834.75
2024-01-19 10:43:03,608863380.10407,4797.86,4834
2024-01-19 10:44:02,796773268.832229,4799.77,4834
2024-01-19 10:45:03,846064460.627502,4799.96,4832
2024-01-19 10:46:03,671828165.102366,4799.05,4831.75
2024-01-19 10:47:03,838315630.066815,4798.8,4830.5
2024-01-19 10:48:02,767013823.153847,4798.74,4830.75
2024-01-19 10:49:02,781302436.819158,4798.58,4829.25
2024-01-19 10:50:04,799736232.561993,4798.43,4830.5
2024-01-19 10:51:02,919094849.292667,4799.63,4830.25
2024-01-19 10:52:02,928919877.606488,4800.8,4829.75
2024-01-19 10:53:02,957138028.202134,4800.5,4828.75
2024-01-19 10:54:03,1023885172.08468,4801.73,4830.75
2024-01-19 10:55:03,1028704257.42236,4801.16,4830.25
2024-01-19 10:56:02,978554858.771572,4800.59,4829.5
2024-01-19 10:57:02,1012644055.89106,4801.41,4829.25
2024-01-19 10:58:02,1013329054.22306,4802.78,4829.75
2024-01-19 10:59:02,938500215.484036,4804.03,4828.75
2024-01-19 11:00:03,961281789.660242,4804.72,4828.75
2024-01-19 11:01:02,1072904958.41987,4803.18,4830
2024-01-19 11:02:03,965188968.111817,4804.28,4831
2024-01-19 11:03:02,1061366126.803,4805.46,4830.75
2024-01-19 11:04:02,1101009653.64298,4803.42,4832.75
2024-01-19 11:05:02,955434463.416016,4803.84,4832
2024-01-19 11:06:02,895516986.098949,4803.7,4831.25
2024-01-19 11:07:02,881817715.596295,4803.59,4832.25
2024-01-19 11:08:02,1023498075.39446,4802.93,4833.75
2024-01-19 11:09:02,1133720568.74888,4802.97,4834.25
2024-01-19 11:10:02,852598034.943011,4801.86,4835.25
2024-01-19 11:11:02,997842702.806675,4800.93,4833.75
2024-01-19 11:12:02,929662732.063371,4799.98,4835.25
2024-01-19 11:13:02,939811358.167704,4802.1,4836.25
2024-01-19 11:14:03,939235522.418489,4802.7,4833.25
2024-01-19 11:15:02,991701869.732091,4802.91,4834.75
2024-01-19 11:16:01,952405461.746593,4803.83,4834.5
2024-01-19 11:17:02,905406553.738281,4804.66,4833.75
2024-01-19 11:18:02,1009035039.75551,4802.97,4833.5
2024-01-19 11:19:02,988585917.408991,4802.92,4833
2024-01-19 11:20:03,1011089732.39074,4803.86,4831.75
2024-01-19 11:21:03,1058210037.98898,4803.65,4831.75
2024-01-19 11:22:02,934901764.760398,4804.1,4830.75
2024-01-19 11:23:02,1115697660.07708,4805.72,4832.75
2024-01-19 11:24:02,1021296189.26129,4806.54,4833.75
2024-01-19 11:25:03,1010373902.15449,4806.7,4833.75
2024-01-19 11:26:03,1047640484.58812,4806.68,4834.75
2024-01-19 11:27:01,1372474604.88408,4807.65,4835.25
2024-01-19 11:28:02,878920765.11357,4809.66,4833.75
2024-01-19 11:29:02,1392176041.8064,4808.66,4834
2024-01-19 11:30:03,1536345455.97338,4809.44,4834.5
2024-01-19 11:31:02,1508838973.07181,4809.37,4834.5
2024-01-19 11:32:04,888071019.43227,4814.39,4834.75
2024-01-19 11:33:03,734100645.193661,4812.67,4836.25
2024-01-19 11:34:03,785496208.49297,4812.1,4837
2024-01-19 11:35:04,750153945.961234,4812.74,4837
2024-01-19 11:36:03,832253241.506926,4813.86,4837.5
2024-01-19 11:37:02,790347356.124794,4813.45,4838.5
2024-01-19 11:38:02,760751076.017137,4814.9,4840
2024-01-19 11:39:02,827782896.426951,4813.84,4840
2024-01-19 11:40:02,733536687.483446,4812.75,4840
2024-01-19 11:41:03,1190796187.13022,4809.66,4840
2024-01-19 11:42:02,1216986745.63511,4809.74,4845
2024-01-19 11:43:02,946275178.356726,4811.68,4843.25
2024-01-19 11:44:03,1227649389.02707,4812.39,4843
2024-01-19 11:45:02,1418340077.37387,4812.75,4843.5
2024-01-19 11:46:02,1359633967.6797,4812.29,4844.5
2024-01-19 11:47:02,1023699890.32532,4811.38,4843.5
2024-01-19 11:48:02,1186704048.31721,4812.55,4845.25
2024-01-19 11:49:02,921178669.568187,4812.52,4844
2024-01-19 11:50:03,1219350637.6587,4812.03,4842.75
2024-01-19 11:51:02,838136185.830282,4812.98,4840
2024-01-19 11:52:02,849422452.804439,4813.48,4840
2024-01-19 11:53:03,1173295109.94098,4814.51,4841.75
2024-01-19 11:54:02,907339568.129677,4814.27,4843.25
2024-01-19 11:55:03,1362824258.51761,4815.35,4843.25
2024-01-19 11:56:04,954137019.419735,4815.74,4842.5
2024-01-19 11:57:03,888071187.715175,4816.45,4842.25
2024-01-19 11:58:02,932581638.951707,4816.62,4843.25
2024-01-19 11:59:03,938045393.196633,4816.76,4843
2024-01-19 12:00:03,898094922.18927,4817.92,4843.25
2024-01-19 12:01:03,855861119.750629,4817.74,4843.25
2024-01-19 12:02:02,881936143.292307,4817.18,4843.75
2024-01-19 12:03:03,880230235.001111,4816.15,4844.75
2024-01-19 12:04:03,868175218.773967,4813.74,4844.75
2024-01-19 12:05:03,1190778582.5681,4814.89,4846.25
2024-01-19 12:06:03,867145467.819438,4816.18,4846.25
2024-01-19 12:07:03,1238320870.99645,4816.07,4847
2024-01-19 12:08:03,854522356.109144,4817.5,4847.25
2024-01-19 12:09:02,906099266.689713,4818.23,4847
2024-01-19 12:10:02,892518164.495987,4818.17,4848
2024-01-19 12:11:02,1387563047.75865,4817.84,4848.25
2024-01-19 12:12:01,1060919536.89444,4817.65,4847.5
2024-01-19 12:13:03,1020566914.72566,4819.26,4846.25
2024-01-19 12:14:02,1017047886.48701,4821.14,4844
2024-01-19 12:15:04,1234401605.13545,4820.65,4845.5
2024-01-19 12:16:02,948266501.288803,4822.11,4846.75
2024-01-19 12:17:02,1105187100.40059,4823.35,4846.75
2024-01-19 12:18:03,1268995548.03725,4823.9,4848.25
2024-01-19 12:19:03,923514519.936691,4822.42,4848.5
2024-01-19 12:20:03,870017163.800782,4821.66,4849
2024-01-19 12:21:03,1118058610.37476,4823.51,4848.5
2024-01-19 12:22:03,1458726874.1111,4824.32,4848.75
2024-01-19 12:23:02,1878820757.26287,4825.22,4850
2024-01-19 12:24:02,2201648611.33041,4824.83,4852
2024-01-19 12:25:03,1494905952.95718,4824.37,4851.75
2024-01-19 12:26:03,1132066359.83407,4823.58,4852.75
2024-01-19 12:27:03,1096608759.72156,4823.54,4854.25
2024-01-19 12:28:03,1180888281.83239,4823.82,4854.5
2024-01-19 12:29:03,2264465858.37223,4824.86,4853
2024-01-19 12:30:04,2089569897.91859,4825.53,4852.75
2024-01-19 12:31:02,865840981.907588,4826.41,4854.5
2024-01-19 12:32:03,869462848.596829,4826.55,4855.5
2024-01-19 12:33:03,901847928.356796,4826.81,4856.25
2024-01-19 12:34:02,897751638.675611,4826.82,4855.75
2024-01-19 12:35:03,889460140.674066,4826.56,4854.75
2024-01-19 12:36:03,963463239.677608,4827.51,4854.5
2024-01-19 12:37:03,1049657673.12539,4828.38,4854.25
2024-01-19 12:38:02,1011011411.60011,4828.16,4854.75
2024-01-19 12:39:03,937310840.180386,4827.57,4856.25
2024-01-19 12:40:03,1057928003.06663,4828.69,4856.75
2024-01-19 12:41:02,1019496759.89936,4828.53,4857.25
2024-01-19 12:42:03,1082211361.16035,4828.93,4857.5
2024-01-19 12:43:04,979046491.220014,4828.38,4858
2024-01-19 12:44:04,1229141464.42104,4829.29,4857.75
2024-01-19 12:45:03,1072013568.81516,4830.29,4857.5
2024-01-19 12:46:03,1464143911.10078,4829.65,4858.5
2024-01-19 12:47:02,1078120543.8055,4830.21,4859
2024-01-19 12:48:02,1078442103.93333,4828.7,4859
2024-01-19 12:49:02,1161723644.36722,4827.7,4858.5
2024-01-19 12:50:02,1181011557.93651,4829.12,4859.5
2024-01-19 12:51:03,985724402.415145,4828.17,4859.25
2024-01-19 12:52:04,1284184237.14661,4828.11,4859.75
2024-01-19 12:53:02,1195836235.23408,4827.78,4859.25
2024-01-19 12:54:04,1329020060.00671,4828.36,4860.5
2024-01-19 12:55:02,1119433226.71983,4828.96,4861
2024-01-19 12:56:03,1160493515.11574,4830.73,4860.5
2024-01-19 12:57:02,3345060695.03231,4830.18,4861
2024-01-19 12:58:02,1146861256.47944,4831.71,4859.5
2024-01-19 12:59:03,1110028047.59625,4832.42,4858.75
2024-01-19 13:00:03,1160212784.41651,4832.36,4860.25
2024-01-19 13:01:03,1172748218.21899,4831.88,4858.75
2024-01-19 13:02:02,1140158993.04215,4831.54,4858.75
2024-01-19 13:03:02,1184233573.83712,4831.99,4858.25
2024-01-19 13:04:02,1094979899.04838,4832.8,4859.25
2024-01-19 13:05:03,975650227.854255,4833.5,4859.75
2024-01-19 13:06:01,975895803.356764,4833.83,4862.25
2024-01-19 13:07:03,1002865046.90327,4834.26,4861.25
2024-01-19 13:08:02,1007114803.79737,4834.33,4862.75
2024-01-19 13:09:02,992403305.301584,4834.33,4863.5
2024-01-19 13:10:02,1110182340.69391,4834.74,4864
2024-01-19 13:11:03,866803464.564406,4835.9,4863.25
2024-01-19 13:12:02,904351487.710783,4835.9,4862.75
2024-01-19 13:13:03,903752868.830345,4836.59,4863.25
2024-01-19 13:14:02,1163058097.32926,4838.38,4864.25
2024-01-19 13:15:02,1227636020.16104,4838.67,4864
2024-01-19 13:16:02,1169859438.58687,4838.45,4864.75
2024-01-19 13:17:03,909686460.22466,4836.97,4864.75
2024-01-19 13:18:02,886530340.361554,4836.7,4865.25
2024-01-19 13:19:02,883921101.981437,4836.46,4865.25
2024-01-19 13:20:03,1439679721.65082,4835.05,4865.75
2024-01-19 13:21:03,986113366.368428,4834.14,4866.75
2024-01-19 13:22:03,1076409705.8956,4834.74,4866.5
2024-01-19 13:23:02,905814553.227777,4837.04,4868
2024-01-19 13:24:02,882688525.45049,4836.66,4869.75
2024-01-19 13:25:03,906577378.565423,4836.81,4870
2024-01-19 13:26:02,949126261.805021,4837.14,4869.5
2024-01-19 13:27:03,971578806.512363,4837.55,4867.75
2024-01-19 13:28:02,1293713884.61057,4840.24,4867.5
2024-01-19 13:29:02,1309276459.25307,4840.78,4867
2024-01-19 13:30:02,1131875384.88639,4835.95,4866.25
2024-01-19 13:31:03,1427195567.53116,4834.51,4865.25
2024-01-19 13:32:02,1281788476.99265,4833.21,4866
2024-01-19 13:33:02,1411016548.15065,4834.78,4868
2024-01-19 13:34:02,1386110910.2399,4833.79,4867.5
2024-01-19 13:35:02,1262965165.74906,4832.71,4867.75
2024-01-19 13:36:02,1114027025.87907,4830.24,4868.25
2024-01-19 13:37:02,1261975953.75958,4831.77,4869
2024-01-19 13:38:02,1347453547.54323,4832.45,4871.75
2024-01-19 13:39:02,1372799314.0821,4833.03,4872.25
2024-01-19 13:40:02,1236986666.18604,4835.23,4867.25
2024-01-19 13:41:04,1254073978.22833,4836.85,4865
2024-01-19 13:42:01,1072236630.49306,4836.6,4864.25
2024-01-19 13:43:02,1327774185.75623,4832.93,4865.75
2024-01-19 13:44:03,1419686129.64598,4834.45,4864.75
2024-01-19 13:45:02,1531967523.23716,4834.62,4864.25
2024-01-19 13:46:02,1086922131.08787,4836.35,4861
2024-01-19 13:47:02,1306736394.70213,4836.85,4862.75
2024-01-19 13:48:03,1410531816.17608,4833.41,4863.25
2024-01-19 13:49:03,939508719.33463,4835.81,4865.25
2024-01-19 13:50:03,964222673.342015,4836.37,4866.75
2024-01-19 13:50:52,932333653.36251,4835.83,4867.5
2024-01-19 13:52:03,1068967723.75064,4834.43,4868
2024-01-19 13:53:02,955679387.73982,4833.43,4863.25
2024-01-19 13:54:02,1022917019.99923,4834.35,4866
2024-01-19 13:55:03,935670753.924931,4835.54,4865.75
2024-01-19 13:56:02,949702799.224564,4835.74,4867.5
2024-01-19 13:57:03,1018314096.048,4836.98,4868.25
2024-01-19 13:58:03,1212296685.05154,4836.41,4864.25
2024-01-19 13:59:03,1046940084.07998,4837.29,4866.75
2024-01-19 14:00:04,1117249199.2812,4837.83,4867.75
2024-01-19 14:01:05,969994616.082103,4836.84,4867.5
2024-01-19 14:02:02,1173054327.67896,4837.58,4865.5
2024-01-19 14:03:02,1360153972.01953,4838.66,4863.75
2024-01-19 14:04:03,1460000569.41757,4838.88,4866
2024-01-19 14:05:02,2015664559.59891,4839.53,4867
2024-01-19 14:06:02,1542935530.66337,4839.05,4867
2024-01-19 14:07:03,1395277232.56235,4838.8,4868
2024-01-19 14:08:02,1467730877.89981,4840.67,4867.75
2024-01-19 14:09:02,1866012262.527,4839.46,4869
2024-01-19 14:10:03,1351437829.01149,4838.65,4868.75
2024-01-19 14:11:02,1132460080.5327,4837.48,4868
2024-01-19 14:12:02,1149971422.34534,4837.76,4869.25
2024-01-19 14:13:03,1387103704.96962,4838.86,4870
2024-01-19 14:14:03,1247709088.47807,4838.42,4869.5
2024-01-19 14:15:02,1135869927.44849,4837.85,4870.25
2024-01-19 14:16:02,1498042899.59596,4839.16,4869.5
2024-01-19 14:17:01,1752833741.98225,4839.4,4869.5
2024-01-19 14:18:03,1215231223.79802,4838.2,4871.25
2024-01-19 14:19:02,1156673414.0176,4837.86,4870.5
2024-01-19 14:20:02,1151682136.62419,4837.89,4869.25
2024-01-19 14:21:01,1022440432.53407,4836.57,4868.25
2024-01-19 14:22:02,951749774.301959,4835.53,4868.25
2024-01-19 14:23:02,1035204723.56249,4836.7,4870
2024-01-19 14:24:02,921135746.955041,4835.73,4869.5
2024-01-19 14:25:01,1125728303.95342,4834.69,4868.75
2024-01-19 14:26:02,1004366158.03323,4836.57,4870
2024-01-19 14:27:02,998016139.419827,4836.3,4870
2024-01-19 14:28:02,1165570307.70754,4837.71,4869.25
2024-01-19 14:29:01,1112454060.23424,4837.65,4868.75
2024-01-19 14:30:02,1057910654.58166,4837.13,4869.25
2024-01-19 14:31:02,1034422840.92814,4836.83,4867.5
2024-01-19 14:32:04,961689839.149119,4836.29,4866.5
2024-01-19 14:33:02,913596503.937185,4835.7,4868
2024-01-19 14:34:02,1069119127.92413,4837.41,4866
2024-01-19 14:35:03,1193696521.70731,4838.37,4866
2024-01-19 14:36:02,1402667515.23388,4838.87,4867.75
2024-01-19 14:37:04,1193663752.11676,4838.12,4867.25
2024-01-19 14:38:04,1107027906.3088,4837.24,4868.75
2024-01-19 14:39:03,1161672916.88875,4837.04,4868.5
2024-01-19 14:40:04,1093052907.27417,4836.54,4868.25
2024-01-19 14:41:04,1096973804.05998,4836.11,4867.75
2024-01-19 14:42:02,1137543435.57732,4836.86,4867.25
2024-01-19 14:43:03,1154492609.11058,4836.71,4867
2024-01-19 14:44:01,1112390635.46821,4836.45,4868.5
2024-01-19 14:45:03,1150243531.11108,4834.84,4870
2024-01-19 14:46:04,996625644.28656,4837,4869.75
2024-01-19 14:47:03,1014744116.0028,4836.91,4869.25
2024-01-19 14:48:03,944846411.215673,4836.27,4868
2024-01-19 14:49:03,926726867.288611,4835.62,4867.75
2024-01-19 14:50:03,1126265327.80927,4837.85,4867.25
2024-01-19 14:51:03,1001090604.39193,4836.78,4866.75
2024-01-19 14:52:03,1179087206.93385,4836.13,4868
2024-01-19 14:53:03,1271138534.92982,4836.78,4867.75
2024-01-19 14:54:02,1117770254.55005,4836.47,4867.25
2024-01-19 14:55:02,2422084344.52206,4839.64,4865.75
2024-01-19 14:56:03,1545525035.44221,4838.58,4868
2024-01-19 14:57:02,1621824456.20643,4838.69,4867.75
2024-01-19 14:58:02,1580196468.57392,4838.65,4867.25
2024-01-19 14:59:03,971665603.999971,4837.44,4866.75
